order_id,order_date,raw_order_time,order_hour,item_id,item_name,category,price,revenue
3345,,9:39:51 PM,21,111.0,California Roll,Asian,11.95,11.95
3346,,12:01:09 PM,12,107.0,Orange Chicken,Asian,16.5,16.5
3346,,12:01:09 PM,12,123.0,Chips & Guacamole,Mexican,9.0,9.0
3347,,12:03:11 PM,12,129.0,Mushroom Ravioli,Italian,15.5,15.5
3348,,12:08:52 PM,12,111.0,California Roll,Asian,11.95,11.95
3348,,12:08:52 PM,12,120.0,Steak Torta,Mexican,13.95,13.95
3349,,12:12:46 PM,12,107.0,Orange Chicken,Asian,16.5,16.5
3349,,12:12:46 PM,12,112.0,Salmon Roll,Asian,14.95,14.95
3349,,12:12:46 PM,12,118.0,Steak Burrito,Mexican,14.95,14.95
3350,,12:16:27 PM,12,112.0,Salmon Roll,Asian,14.95,14.95
3350,,12:16:27 PM,12,113.0,Edamame,Asian,5.0,5.0
3350,,12:16:27 PM,12,120.0,Steak Torta,Mexican,13.95,13.95
3351,,12:18:48 PM,12,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
3351,,12:18:48 PM,12,120.0,Steak Torta,Mexican,13.95,13.95
3353,,12:39:02 PM,12,110.0,Pork Ramen,Asian,17.95,17.95
3353,,12:39:02 PM,12,131.0,Chicken Parmesan,Italian,17.95,17.95
3353,,12:39:02 PM,12,106.0,French Fries,American,7.0,7.0
3354,,12:58:00 PM,12,109.0,Korean Beef Bowl,Asian,17.95,17.95
3354,,12:58:00 PM,12,129.0,Mushroom Ravioli,Italian,15.5,15.5
3355,,1:04:26 PM,13,101.0,Hamburger,American,12.95,12.95
3355,,1:04:26 PM,13,109.0,Korean Beef Bowl,Asian,17.95,17.95
3355,,1:04:26 PM,13,117.0,Chicken Burrito,Mexican,12.95,12.95
3355,,1:04:26 PM,13,129.0,Mushroom Ravioli,Italian,15.5,15.5
3355,,1:04:26 PM,13,129.0,Mushroom Ravioli,Italian,15.5,15.5
3355,,1:04:26 PM,13,112.0,Salmon Roll,Asian,14.95,14.95
3355,,1:04:26 PM,13,113.0,Edamame,Asian,5.0,5.0
3355,,1:04:26 PM,13,121.0,Cheese Quesadillas,Mexican,10.5,10.5
3355,,1:04:26 PM,13,121.0,Cheese Quesadillas,Mexican,10.5,10.5
3356,,1:06:30 PM,13,106.0,French Fries,American,7.0,7.0
3357,,1:07:13 PM,13,108.0,Tofu Pad Thai,Asian,14.5,14.5
3357,,1:07:13 PM,13,123.0,Chips & Guacamole,Mexican,9.0,9.0
3357,,1:07:13 PM,13,106.0,French Fries,American,7.0,7.0
3358,,1:13:35 PM,13,106.0,French Fries,American,7.0,7.0
3359,,1:25:04 PM,13,127.0,Meat Lasagna,Italian,17.95,17.95
3360,,1:44:24 PM,13,107.0,Orange Chicken,Asian,16.5,16.5
3360,,1:44:24 PM,13,102.0,Cheeseburger,American,13.95,13.95
3360,,1:44:24 PM,13,117.0,Chicken Burrito,Mexican,12.95,12.95
3361,,1:50:11 PM,13,127.0,Meat Lasagna,Italian,17.95,17.95
3361,,1:50:11 PM,13,130.0,Shrimp Scampi,Italian,19.95,19.95
3362,,1:50:14 PM,13,109.0,Korean Beef Bowl,Asian,17.95,17.95
3363,,1:52:23 PM,13,101.0,Hamburger,American,12.95,12.95
3363,,1:52:23 PM,13,102.0,Cheeseburger,American,13.95,13.95
3363,,1:52:23 PM,13,102.0,Cheeseburger,American,13.95,13.95
3363,,1:52:23 PM,13,124.0,Spaghetti,Italian,14.5,14.5
3363,,1:52:23 PM,13,127.0,Meat Lasagna,Italian,17.95,17.95
3363,,1:52:23 PM,13,128.0,Cheese Lasagna,Italian,15.5,15.5
3363,,1:52:23 PM,13,111.0,California Roll,Asian,11.95,11.95
3363,,1:52:23 PM,13,112.0,Salmon Roll,Asian,14.95,14.95
3363,,1:52:23 PM,13,113.0,Edamame,Asian,5.0,5.0
3363,,1:52:23 PM,13,119.0,Chicken Torta,Mexican,11.95,11.95
3363,,1:52:23 PM,13,123.0,Chips & Guacamole,Mexican,9.0,9.0
3363,,1:52:23 PM,13,106.0,French Fries,American,7.0,7.0
3364,,1:56:18 PM,13,104.0,Veggie Burger,American,10.5,10.5
3364,,1:56:18 PM,13,104.0,Veggie Burger,American,10.5,10.5
3364,,1:56:18 PM,13,120.0,Steak Torta,Mexican,13.95,13.95
3364,,1:56:18 PM,13,131.0,Chicken Parmesan,Italian,17.95,17.95
3365,,2:08:46 PM,14,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
3366,,2:18:48 PM,14,111.0,California Roll,Asian,11.95,11.95
3366,,2:18:48 PM,14,105.0,Mac & Cheese,American,7.0,7.0
3366,,2:18:48 PM,14,132.0,Eggplant Parmesan,Italian,16.95,16.95
3367,,2:28:31 PM,14,113.0,Edamame,Asian,5.0,5.0
3368,,2:48:56 PM,14,118.0,Steak Burrito,Mexican,14.95,14.95
3369,,3:22:08 PM,15,124.0,Spaghetti,Italian,14.5,14.5
3369,,3:22:08 PM,15,109.0,Korean Beef Bowl,Asian,17.95,17.95
3369,,3:22:08 PM,15,118.0,Steak Burrito,Mexican,14.95,14.95
3370,,3:39:19 PM,15,104.0,Veggie Burger,American,10.5,10.5
3370,,3:39:19 PM,15,113.0,Edamame,Asian,5.0,5.0
3370,,3:39:19 PM,15,131.0,Chicken Parmesan,Italian,17.95,17.95
3371,,3:58:02 PM,15,110.0,Pork Ramen,Asian,17.95,17.95
3371,,3:58:02 PM,15,129.0,Mushroom Ravioli,Italian,15.5,15.5
3371,,3:58:02 PM,15,113.0,Edamame,Asian,5.0,5.0
3371,,3:58:02 PM,15,106.0,French Fries,American,7.0,7.0
3372,,3:58:38 PM,15,116.0,Steak Tacos,Mexican,13.95,13.95
3372,,3:58:38 PM,15,109.0,Korean Beef Bowl,Asian,17.95,17.95
3372,,3:58:38 PM,15,110.0,Pork Ramen,Asian,17.95,17.95
3372,,3:58:38 PM,15,113.0,Edamame,Asian,5.0,5.0
3373,,4:01:28 PM,16,118.0,Steak Burrito,Mexican,14.95,14.95
3373,,4:01:28 PM,16,122.0,Chips & Salsa,Mexican,7.0,7.0
3374,,4:15:25 PM,16,110.0,Pork Ramen,Asian,17.95,17.95
3374,,4:15:25 PM,16,123.0,Chips & Guacamole,Mexican,9.0,9.0
3375,,4:20:18 PM,16,114.0,Potstickers,Asian,9.0,9.0
3376,,4:27:20 PM,16,104.0,Veggie Burger,American,10.5,10.5
3377,,4:32:16 PM,16,108.0,Tofu Pad Thai,Asian,14.5,14.5
3378,,4:53:26 PM,16,118.0,Steak Burrito,Mexican,14.95,14.95
3379,,4:55:17 PM,16,127.0,Meat Lasagna,Italian,17.95,17.95
3379,,4:55:17 PM,16,118.0,Steak Burrito,Mexican,14.95,14.95
3380,,5:16:51 PM,17,128.0,Cheese Lasagna,Italian,15.5,15.5
3380,,5:16:51 PM,17,121.0,Cheese Quesadillas,Mexican,10.5,10.5
3381,,5:22:05 PM,17,108.0,Tofu Pad Thai,Asian,14.5,14.5
3381,,5:22:05 PM,17,132.0,Eggplant Parmesan,Italian,16.95,16.95
3382,,5:24:43 PM,17,103.0,Hot Dog,American,9.0,9.0
3382,,5:24:43 PM,17,111.0,California Roll,Asian,11.95,11.95
3382,,5:24:43 PM,17,120.0,Steak Torta,Mexican,13.95,13.95
3383,,5:31:14 PM,17,107.0,Orange Chicken,Asian,16.5,16.5
3384,,5:37:19 PM,17,109.0,Korean Beef Bowl,Asian,17.95,17.95
3384,,5:37:19 PM,17,128.0,Cheese Lasagna,Italian,15.5,15.5
3384,,5:37:19 PM,17,131.0,Chicken Parmesan,Italian,17.95,17.95
3384,,5:37:19 PM,17,106.0,French Fries,American,7.0,7.0
3385,,5:45:02 PM,17,109.0,Korean Beef Bowl,Asian,17.95,17.95
3385,,5:45:02 PM,17,119.0,Chicken Torta,Mexican,11.95,11.95
3386,,5:50:20 PM,17,102.0,Cheeseburger,American,13.95,13.95
3386,,5:50:20 PM,17,131.0,Chicken Parmesan,Italian,17.95,17.95
3387,,5:51:35 PM,17,108.0,Tofu Pad Thai,Asian,14.5,14.5
3387,,5:51:35 PM,17,120.0,Steak Torta,Mexican,13.95,13.95
3387,,5:51:35 PM,17,121.0,Cheese Quesadillas,Mexican,10.5,10.5
3388,,5:53:56 PM,17,109.0,Korean Beef Bowl,Asian,17.95,17.95
3388,,5:53:56 PM,17,131.0,Chicken Parmesan,Italian,17.95,17.95
3389,,6:19:17 PM,18,127.0,Meat Lasagna,Italian,17.95,17.95
3390,,6:26:17 PM,18,127.0,Meat Lasagna,Italian,17.95,17.95
3390,,6:26:17 PM,18,112.0,Salmon Roll,Asian,14.95,14.95
3391,,6:37:03 PM,18,102.0,Cheeseburger,American,13.95,13.95
3391,,6:37:03 PM,18,113.0,Edamame,Asian,5.0,5.0
3391,,6:37:03 PM,18,118.0,Steak Burrito,Mexican,14.95,14.95
3391,,6:37:03 PM,18,120.0,Steak Torta,Mexican,13.95,13.95
3392,,6:49:00 PM,18,101.0,Hamburger,American,12.95,12.95
3392,,6:49:00 PM,18,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
3392,,6:49:00 PM,18,129.0,Mushroom Ravioli,Italian,15.5,15.5
3393,,6:53:40 PM,18,105.0,Mac & Cheese,American,7.0,7.0
3394,,7:03:13 PM,19,109.0,Korean Beef Bowl,Asian,17.95,17.95
3394,,7:03:13 PM,19,119.0,Chicken Torta,Mexican,11.95,11.95
3394,,7:03:13 PM,19,132.0,Eggplant Parmesan,Italian,16.95,16.95
3395,,7:08:46 PM,19,107.0,Orange Chicken,Asian,16.5,16.5
3395,,7:08:46 PM,19,124.0,Spaghetti,Italian,14.5,14.5
3396,,7:13:12 PM,19,110.0,Pork Ramen,Asian,17.95,17.95
3397,,7:25:04 PM,19,109.0,Korean Beef Bowl,Asian,17.95,17.95
3397,,7:25:04 PM,19,119.0,Chicken Torta,Mexican,11.95,11.95
3398,,7:49:51 PM,19,102.0,Cheeseburger,American,13.95,13.95
3398,,7:49:51 PM,19,103.0,Hot Dog,American,9.0,9.0
3398,,7:49:51 PM,19,113.0,Edamame,Asian,5.0,5.0
3398,,7:49:51 PM,19,106.0,French Fries,American,7.0,7.0
3399,,8:22:43 PM,20,109.0,Korean Beef Bowl,Asian,17.95,17.95
3399,,8:22:43 PM,20,128.0,Cheese Lasagna,Italian,15.5,15.5
3399,,8:22:43 PM,20,113.0,Edamame,Asian,5.0,5.0
3399,,8:22:43 PM,20,114.0,Potstickers,Asian,9.0,9.0
3400,,10:22:05 PM,22,104.0,Veggie Burger,American,10.5,10.5
3401,,11:48:28 AM,11,107.0,Orange Chicken,Asian,16.5,16.5
3401,,11:48:28 AM,11,118.0,Steak Burrito,Mexican,14.95,14.95
3401,,11:48:28 AM,11,105.0,Mac & Cheese,American,7.0,7.0
3402,,11:51:02 AM,11,116.0,Steak Tacos,Mexican,13.95,13.95
3402,,11:51:02 AM,11,108.0,Tofu Pad Thai,Asian,14.5,14.5
3402,,11:51:02 AM,11,111.0,California Roll,Asian,11.95,11.95
3403,,11:57:25 AM,11,101.0,Hamburger,American,12.95,12.95
3403,,11:57:25 AM,11,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
3403,,11:57:25 AM,11,118.0,Steak Burrito,Mexican,14.95,14.95
3403,,11:57:25 AM,11,118.0,Steak Burrito,Mexican,14.95,14.95
3404,,12:00:32 PM,12,122.0,Chips & Salsa,Mexican,7.0,7.0
3404,,12:00:32 PM,12,123.0,Chips & Guacamole,Mexican,9.0,9.0
3405,,12:07:37 PM,12,118.0,Steak Burrito,Mexican,14.95,14.95
3406,,12:09:32 PM,12,102.0,Cheeseburger,American,13.95,13.95
3406,,12:09:32 PM,12,126.0,Fettuccine Alfredo,Italian,14.5,14.5
3407,,12:09:41 PM,12,119.0,Chicken Torta,Mexican,11.95,11.95
3408,,12:28:49 PM,12,102.0,Cheeseburger,American,13.95,13.95
3409,,12:29:39 PM,12,103.0,Hot Dog,American,9.0,9.0
3409,,12:29:39 PM,12,117.0,Chicken Burrito,Mexican,12.95,12.95
3410,,12:33:50 PM,12,112.0,Salmon Roll,Asian,14.95,14.95
3410,,12:33:50 PM,12,114.0,Potstickers,Asian,9.0,9.0
3411,,12:38:54 PM,12,130.0,Shrimp Scampi,Italian,19.95,19.95
3412,,12:40:41 PM,12,101.0,Hamburger,American,12.95,12.95
3412,,12:40:41 PM,12,124.0,Spaghetti,Italian,14.5,14.5
3412,,12:40:41 PM,12,109.0,Korean Beef Bowl,Asian,17.95,17.95
3412,,12:40:41 PM,12,113.0,Edamame,Asian,5.0,5.0
3412,,12:40:41 PM,12,118.0,Steak Burrito,Mexican,14.95,14.95
3413,,12:54:17 PM,12,104.0,Veggie Burger,American,10.5,10.5
3413,,12:54:17 PM,12,108.0,Tofu Pad Thai,Asian,14.5,14.5
3413,,12:54:17 PM,12,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
3413,,12:54:17 PM,12,118.0,Steak Burrito,Mexican,14.95,14.95
3414,,12:56:47 PM,12,112.0,Salmon Roll,Asian,14.95,14.95
3415,,1:02:11 PM,13,117.0,Chicken Burrito,Mexican,12.95,12.95
3415,,1:02:11 PM,13,128.0,Cheese Lasagna,Italian,15.5,15.5
3415,,1:02:11 PM,13,111.0,California Roll,Asian,11.95,11.95
3415,,1:02:11 PM,13,130.0,Shrimp Scampi,Italian,19.95,19.95
3416,,1:02:43 PM,13,127.0,Meat Lasagna,Italian,17.95,17.95
3417,,1:05:16 PM,13,102.0,Cheeseburger,American,13.95,13.95
3417,,1:05:16 PM,13,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
3417,,1:05:16 PM,13,127.0,Meat Lasagna,Italian,17.95,17.95
3417,,1:05:16 PM,13,120.0,Steak Torta,Mexican,13.95,13.95
3417,,1:05:16 PM,13,105.0,Mac & Cheese,American,7.0,7.0
3418,,1:07:39 PM,13,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
3418,,1:07:39 PM,13,109.0,Korean Beef Bowl,Asian,17.95,17.95
3418,,1:07:39 PM,13,119.0,Chicken Torta,Mexican,11.95,11.95
3419,,1:36:13 PM,13,102.0,Cheeseburger,American,13.95,13.95
3419,,1:36:13 PM,13,103.0,Hot Dog,American,9.0,9.0
3419,,1:36:13 PM,13,113.0,Edamame,Asian,5.0,5.0
3419,,1:36:13 PM,13,120.0,Steak Torta,Mexican,13.95,13.95
3420,,1:37:23 PM,13,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
3421,,1:57:48 PM,13,120.0,Steak Torta,Mexican,13.95,13.95
3421,,1:57:48 PM,13,105.0,Mac & Cheese,American,7.0,7.0
3422,,2:03:49 PM,14,113.0,Edamame,Asian,5.0,5.0
3423,,2:09:03 PM,14,107.0,Orange Chicken,Asian,16.5,16.5
3423,,2:09:03 PM,14,110.0,Pork Ramen,Asian,17.95,17.95
3423,,2:09:03 PM,14,127.0,Meat Lasagna,Italian,17.95,17.95
3423,,2:09:03 PM,14,112.0,Salmon Roll,Asian,14.95,14.95
3423,,2:09:03 PM,14,120.0,Steak Torta,Mexican,13.95,13.95
3423,,2:09:03 PM,14,121.0,Cheese Quesadillas,Mexican,10.5,10.5
3423,,2:09:03 PM,14,130.0,Shrimp Scampi,Italian,19.95,19.95
3423,,2:09:03 PM,14,123.0,Chips & Guacamole,Mexican,9.0,9.0
3424,,2:14:57 PM,14,109.0,Korean Beef Bowl,Asian,17.95,17.95
3424,,2:14:57 PM,14,117.0,Chicken Burrito,Mexican,12.95,12.95
3424,,2:14:57 PM,14,106.0,French Fries,American,7.0,7.0
3424,,2:14:57 PM,14,132.0,Eggplant Parmesan,Italian,16.95,16.95
3425,,2:26:06 PM,14,110.0,Pork Ramen,Asian,17.95,17.95
3426,,3:27:21 PM,15,128.0,Cheese Lasagna,Italian,15.5,15.5
3426,,3:27:21 PM,15,122.0,Chips & Salsa,Mexican,7.0,7.0
3427,,3:54:13 PM,15,102.0,Cheeseburger,American,13.95,13.95
3427,,3:54:13 PM,15,113.0,Edamame,Asian,5.0,5.0
3428,,4:08:31 PM,16,124.0,Spaghetti,Italian,14.5,14.5
3428,,4:08:31 PM,16,106.0,French Fries,American,7.0,7.0
3429,,4:13:37 PM,16,130.0,Shrimp Scampi,Italian,19.95,19.95
3429,,4:13:37 PM,16,123.0,Chips & Guacamole,Mexican,9.0,9.0
3430,,4:25:27 PM,16,128.0,Cheese Lasagna,Italian,15.5,15.5
3430,,4:25:27 PM,16,113.0,Edamame,Asian,5.0,5.0
3430,,4:25:27 PM,16,132.0,Eggplant Parmesan,Italian,16.95,16.95
3431,,4:27:45 PM,16,102.0,Cheeseburger,American,13.95,13.95
3431,,4:27:45 PM,16,112.0,Salmon Roll,Asian,14.95,14.95
3431,,4:27:45 PM,16,113.0,Edamame,Asian,5.0,5.0
3432,,4:35:16 PM,16,126.0,Fettuccine Alfredo,Italian,14.5,14.5
3432,,4:35:16 PM,16,113.0,Edamame,Asian,5.0,5.0
3432,,4:35:16 PM,16,122.0,Chips & Salsa,Mexican,7.0,7.0
3433,,4:37:35 PM,16,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
3433,,4:37:35 PM,16,132.0,Eggplant Parmesan,Italian,16.95,16.95
3434,,4:45:33 PM,16,108.0,Tofu Pad Thai,Asian,14.5,14.5
3434,,4:45:33 PM,16,113.0,Edamame,Asian,5.0,5.0
3435,,4:55:04 PM,16,122.0,Chips & Salsa,Mexican,7.0,7.0
3436,,5:09:56 PM,17,111.0,California Roll,Asian,11.95,11.95
3436,,5:09:56 PM,17,105.0,Mac & Cheese,American,7.0,7.0
3436,,5:09:56 PM,17,131.0,Chicken Parmesan,Italian,17.95,17.95
3436,,5:09:56 PM,17,131.0,Chicken Parmesan,Italian,17.95,17.95
3437,,5:15:48 PM,17,112.0,Salmon Roll,Asian,14.95,14.95
3437,,5:15:48 PM,17,105.0,Mac & Cheese,American,7.0,7.0
3438,,5:18:29 PM,17,128.0,Cheese Lasagna,Italian,15.5,15.5
3439,,5:19:07 PM,17,127.0,Meat Lasagna,Italian,17.95,17.95
3440,,5:38:36 PM,17,103.0,Hot Dog,American,9.0,9.0
3440,,5:38:36 PM,17,117.0,Chicken Burrito,Mexican,12.95,12.95
3440,,5:38:36 PM,17,119.0,Chicken Torta,Mexican,11.95,11.95
3440,,5:38:36 PM,17,120.0,Steak Torta,Mexican,13.95,13.95
3441,,5:38:46 PM,17,108.0,Tofu Pad Thai,Asian,14.5,14.5
3442,,5:48:37 PM,17,118.0,Steak Burrito,Mexican,14.95,14.95
3442,,5:48:37 PM,17,105.0,Mac & Cheese,American,7.0,7.0
3443,,5:50:49 PM,17,107.0,Orange Chicken,Asian,16.5,16.5
3443,,5:50:49 PM,17,113.0,Edamame,Asian,5.0,5.0
3443,,5:50:49 PM,17,120.0,Steak Torta,Mexican,13.95,13.95
3444,,5:57:03 PM,17,101.0,Hamburger,American,12.95,12.95
3444,,5:57:03 PM,17,102.0,Cheeseburger,American,13.95,13.95
3444,,5:57:03 PM,17,121.0,Cheese Quesadillas,Mexican,10.5,10.5
3445,,6:08:58 PM,18,107.0,Orange Chicken,Asian,16.5,16.5
3445,,6:08:58 PM,18,128.0,Cheese Lasagna,Italian,15.5,15.5
3445,,6:08:58 PM,18,114.0,Potstickers,Asian,9.0,9.0
3446,,6:09:37 PM,18,123.0,Chips & Guacamole,Mexican,9.0,9.0
3446,,6:09:37 PM,18,132.0,Eggplant Parmesan,Italian,16.95,16.95
3447,,6:14:22 PM,18,109.0,Korean Beef Bowl,Asian,17.95,17.95
3447,,6:14:22 PM,18,113.0,Edamame,Asian,5.0,5.0
3447,,6:14:22 PM,18,122.0,Chips & Salsa,Mexican,7.0,7.0
3447,,6:14:22 PM,18,106.0,French Fries,American,7.0,7.0
3448,,6:30:33 PM,18,107.0,Orange Chicken,Asian,16.5,16.5
3448,,6:30:33 PM,18,128.0,Cheese Lasagna,Italian,15.5,15.5
3448,,6:30:33 PM,18,119.0,Chicken Torta,Mexican,11.95,11.95
3448,,6:30:33 PM,18,106.0,French Fries,American,7.0,7.0
3449,,6:43:12 PM,18,111.0,California Roll,Asian,11.95,11.95
3449,,6:43:12 PM,18,113.0,Edamame,Asian,5.0,5.0
3449,,6:43:12 PM,18,118.0,Steak Burrito,Mexican,14.95,14.95
3450,,6:45:28 PM,18,101.0,Hamburger,American,12.95,12.95
3450,,6:45:28 PM,18,102.0,Cheeseburger,American,13.95,13.95
3450,,6:45:28 PM,18,120.0,Steak Torta,Mexican,13.95,13.95
3451,,6:46:17 PM,18,108.0,Tofu Pad Thai,Asian,14.5,14.5
3451,,6:46:17 PM,18,113.0,Edamame,Asian,5.0,5.0
3452,,6:47:21 PM,18,108.0,Tofu Pad Thai,Asian,14.5,14.5
3452,,6:47:21 PM,18,110.0,Pork Ramen,Asian,17.95,17.95
3452,,6:47:21 PM,18,106.0,French Fries,American,7.0,7.0
3453,,6:48:01 PM,18,106.0,French Fries,American,7.0,7.0
3454,,6:57:55 PM,18,107.0,Orange Chicken,Asian,16.5,16.5
3454,,6:57:55 PM,18,116.0,Steak Tacos,Mexican,13.95,13.95
3454,,6:57:55 PM,18,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
3454,,6:57:55 PM,18,122.0,Chips & Salsa,Mexican,7.0,7.0
3455,,7:06:41 PM,19,101.0,Hamburger,American,12.95,12.95
3455,,7:06:41 PM,19,126.0,Fettuccine Alfredo,Italian,14.5,14.5
3455,,7:06:41 PM,19,113.0,Edamame,Asian,5.0,5.0
3456,,7:09:27 PM,19,101.0,Hamburger,American,12.95,12.95
3456,,7:09:27 PM,19,105.0,Mac & Cheese,American,7.0,7.0
3457,,7:09:52 PM,19,126.0,Fettuccine Alfredo,Italian,14.5,14.5
3457,,7:09:52 PM,19,118.0,Steak Burrito,Mexican,14.95,14.95
3458,,7:11:01 PM,19,126.0,Fettuccine Alfredo,Italian,14.5,14.5
3458,,7:11:01 PM,19,118.0,Steak Burrito,Mexican,14.95,14.95
3459,,7:11:44 PM,19,102.0,Cheeseburger,American,13.95,13.95
3459,,7:11:44 PM,19,110.0,Pork Ramen,Asian,17.95,17.95
3460,,7:14:07 PM,19,101.0,Hamburger,American,12.95,12.95
3460,,7:14:07 PM,19,102.0,Cheeseburger,American,13.95,13.95
3460,,7:14:07 PM,19,112.0,Salmon Roll,Asian,14.95,14.95
3461,,7:44:21 PM,19,110.0,Pork Ramen,Asian,17.95,17.95
3461,,7:44:21 PM,19,111.0,California Roll,Asian,11.95,11.95
3462,,7:55:23 PM,19,116.0,Steak Tacos,Mexican,13.95,13.95
3462,,7:55:23 PM,19,114.0,Potstickers,Asian,9.0,9.0
3463,,8:11:00 PM,20,126.0,Fettuccine Alfredo,Italian,14.5,14.5
3463,,8:11:00 PM,20,122.0,Chips & Salsa,Mexican,7.0,7.0
3464,,8:15:36 PM,20,102.0,Cheeseburger,American,13.95,13.95
3464,,8:15:36 PM,20,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
3464,,8:15:36 PM,20,123.0,Chips & Guacamole,Mexican,9.0,9.0
3465,,8:23:35 PM,20,109.0,Korean Beef Bowl,Asian,17.95,17.95
3466,,8:35:42 PM,20,118.0,Steak Burrito,Mexican,14.95,14.95
3467,,9:22:02 PM,21,128.0,Cheese Lasagna,Italian,15.5,15.5
3467,,9:22:02 PM,21,123.0,Chips & Guacamole,Mexican,9.0,9.0
3467,,9:22:02 PM,21,132.0,Eggplant Parmesan,Italian,16.95,16.95
3468,,9:38:02 PM,21,106.0,French Fries,American,7.0,7.0
3469,,9:39:53 PM,21,119.0,Chicken Torta,Mexican,11.95,11.95
3470,,9:53:24 PM,21,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
3470,,9:53:24 PM,21,130.0,Shrimp Scampi,Italian,19.95,19.95
3471,,10:03:03 PM,22,122.0,Chips & Salsa,Mexican,7.0,7.0
3472,,11:34:54 AM,11,123.0,Chips & Guacamole,Mexican,9.0,9.0
3473,,11:49:43 AM,11,101.0,Hamburger,American,12.95,12.95
3473,,11:49:43 AM,11,116.0,Steak Tacos,Mexican,13.95,13.95
3473,,11:49:43 AM,11,102.0,Cheeseburger,American,13.95,13.95
3473,,11:49:43 AM,11,104.0,Veggie Burger,American,10.5,10.5
3473,,11:49:43 AM,11,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
3473,,11:49:43 AM,11,126.0,Fettuccine Alfredo,Italian,14.5,14.5
3473,,11:49:43 AM,11,109.0,Korean Beef Bowl,Asian,17.95,17.95
3473,,11:49:43 AM,11,117.0,Chicken Burrito,Mexican,12.95,12.95
3473,,11:49:43 AM,11,112.0,Salmon Roll,Asian,14.95,14.95
3473,,11:49:43 AM,11,118.0,Steak Burrito,Mexican,14.95,14.95
3473,,11:49:43 AM,11,105.0,Mac & Cheese,American,7.0,7.0
3473,,11:49:43 AM,11,122.0,Chips & Salsa,Mexican,7.0,7.0
3473,,11:49:43 AM,11,122.0,Chips & Salsa,Mexican,7.0,7.0
3473,,11:49:43 AM,11,132.0,Eggplant Parmesan,Italian,16.95,16.95
3474,,11:50:01 AM,11,107.0,Orange Chicken,Asian,16.5,16.5
3474,,11:50:01 AM,11,130.0,Shrimp Scampi,Italian,19.95,19.95
3475,,12:02:32 PM,12,105.0,Mac & Cheese,American,7.0,7.0
3476,,12:08:55 PM,12,125.0,Spaghetti & Meatballs,Italian,17.95,17.95
3476,,12:08:55 PM,12,126.0,Fettuccine Alfredo,Italian,14.5,14.5
3476,,12:08:55 PM,12,111.0,California Roll,Asian,11.95,11.95
3476,,12:08:55 PM,12,112.0,Salmon Roll,Asian,14.95,14.95
3476,,12:08:55 PM,12,119.0,Chicken Torta,Mexican,11.95,11.95
3476,,12:08:55 PM,12,120.0,Steak Torta,Mexican,13.95,13.95
3476,,12:08:55 PM,12,123.0,Chips & Guacamole,Mexican,9.0,9.0
3477,,12:29:20 PM,12,120.0,Steak Torta,Mexican,13.95,13.95
3478,,12:34:26 PM,12,129.0,Mushroom Ravioli,Italian,15.5,15.5
3479,,12:36:18 PM,12,124.0,Spaghetti,Italian,14.5,14.5
3481,,12:48:17 PM,12,121.0,Cheese Quesadillas,Mexican,10.5,10.5
3482,,1:05:32 PM,13,101.0,Hamburger,American,12.95,12.95
3482,,1:05:32 PM,13,107.0,Orange Chicken,Asian,16.5,16.5
3482,,1:05:32 PM,13,105.0,Mac & Cheese,American,7.0,7.0
3483,,1:09:50 PM,13,124.0,Spaghetti,Italian,14.5,14.5
3483,,1:09:50 PM,13,105.0,Mac & Cheese,American,7.0,7.0
3483,,1:09:50 PM,13,106.0,French Fries,American,7.0,7.0
3484,,1:57:51 PM,13,108.0,Tofu Pad Thai,Asian,14.5,14.5
3484,,1:57:51 PM,13,111.0,California Roll,Asian,11.95,11.95
3485,,2:02:50 PM,14,122.0,Chips & Salsa,Mexican,7.0,7.0
3486,,2:10:13 PM,14,126.0,Fettuccine Alfredo,Italian,14.5,14.5
3487,,2:20:54 PM,14,115.0,Chicken Tacos,Mexican,11.95,11.95
3488,,2:52:00 PM,14,124.0,Spaghetti,Italian,14.5,14.5
3488,,2:52:00 PM,14,117.0,Chicken Burrito,Mexican,12.95,12.95
3489,,3:08:43 PM,15,101.0,Hamburger,American,12.95,12.95
3490,,3:26:21 PM,15,101.0,Hamburger,American,12.95,12.95
3490,,3:26:21 PM,15,112.0,Salmon Roll,Asian,14.95,14.95
3490,,3:26:21 PM,15,131.0,Chicken Parmesan,Italian,17.95,17.95
3491,,3:44:50 PM,15,112.0,Salmon Roll,Asian,14.95,14.95
3492,,4:01:29 PM,16,128.0,Cheese Lasagna,Italian,15.5,15.5
3492,,4:01:29 PM,16,105.0,Mac & Cheese,American,7.0,7.0
